//X,Y,Z,Nx,Ny,Nz
-87.41396332,147.48846436,-55.49287796,0.706067,0.559869,-0.433608
-87.49884796,147.54231262,-41.25673676,-0.802866,0.423154,0.419936
-87.41465759,141.09286499,-41.59563446,-0.783986,-0.389569,0.483324
-87.34399414,139.63761902,-43.02020645,-0.647270,-0.695694,0.311529
-87.47174072,146.38485718,-56.76808548,0.754866,0.465418,-0.462129
-87.09728241,149.03767395,-53.04539490,0.542929,0.657230,-0.522758
-87.16084290,142.46745300,-40.15131378,-0.805860,-0.335378,0.487967
-87.06947327,141.89714050,-40.38523483,-0.814406,-0.327344,0.479155
-87.12492371,142.03828430,-40.38958740,-0.815246,-0.324515,0.479650
-86.86597443,138.99053955,-45.07336807,-0.105172,-0.990464,0.088992
-87.20184326,147.75811768,-40.93956375,-0.752220,0.455941,0.475693
-87.15303802,149.27722168,-42.51678848,-0.676068,0.619867,0.398368
-86.96867371,143.51165771,-39.31834793,-0.772102,-0.201887,0.602578
-86.75106812,142.20980835,-39.66307831,-0.805433,-0.305400,0.507945
-86.96232605,145.08119202,-39.15857315,-0.805441,0.061083,0.589520
-86.89250946,140.05581665,-41.69853973,-0.733569,-0.498430,0.462000
-86.51364899,139.94572449,-41.18059921,-0.755009,-0.502793,0.420905
-86.62965393,138.95448303,-49.15529251,0.382285,-0.921509,-0.068409
-86.57675171,148.83900452,-52.80295181,0.520103,0.661490,-0.540301
-86.41628265,148.98683167,-41.05286026,-0.668407,0.581297,0.464032
-86.39094543,142.13047791,-56.35967636,0.847805,-0.388773,-0.360669
-86.35395813,147.77360535,-39.79667282,-0.745935,0.469297,0.472590
-86.25679016,150.40065002,-43.10971832,-0.629196,0.727955,0.272386
-86.11577606,141.83213806,-55.40426254,0.790322,-0.484495,-0.375041
-86.06349182,148.88095093,-52.23286057,0.538868,0.676522,-0.501936
-86.06714630,145.84756470,-38.17389679,-0.817441,0.199413,0.540394
-85.63431549,151.21992493,-46.94999695,0.061495,0.993990,-0.090566
-86.15013123,139.10363770,-48.41054916,0.456527,-0.883372,-0.106005
-85.94031525,139.03366089,-46.36909103,0.234922,-0.970437,-0.055348
-86.00769806,151.21801758,-46.14643478,-0.145110,0.987910,0.054561
-86.04211426,142.89131165,-56.20698929,0.878214,-0.225145,-0.421960
-85.84143829,150.31947327,-49.37708282,0.423696,0.730340,-0.535803
-85.92945862,145.09132385,-37.68252563,-0.802270,0.193336,0.564786
-85.80988312,144.51525879,-55.67509079,0.849913,0.193366,-0.490161
-85.65309906,140.66928101,-38.92634201,-0.790667,-0.399376,0.464052
-85.62500000,142.28625488,-37.88782501,-0.806229,-0.267699,0.527571
-85.71404266,139.10017395,-46.51505280,0.311837,-0.946037,-0.088156
-85.52758789,151.14491272,-44.10520172,-0.355433,0.926322,0.124882
-85.61389923,149.99534607,-49.60495758,0.430741,0.737705,-0.519859
-85.59242249,145.11183167,-55.11567688,0.779603,0.269317,-0.565409
-85.48917389,143.03352356,-37.33909988,-0.825352,-0.212059,0.523283
-85.35552216,142.03028870,-53.86867905,0.781072,-0.530872,-0.328788
-85.30796051,139.50473022,-39.68275070,-0.667842,-0.658045,0.347800
-85.49382782,145.52374268,-37.23545074,-0.792056,0.197631,0.577572
-85.37660217,149.20912170,-39.91292572,-0.632693,0.578703,0.514590
-85.28635406,148.79112244,-39.33016968,-0.622109,0.601878,0.500722
-85.36254883,146.90351868,-53.28839111,0.609990,0.593092,-0.525504
-85.37020111,151.16644287,-47.13391495,0.178529,0.965621,-0.188954
-85.23950195,142.42057800,-54.21476364,0.806962,-0.479084,-0.345386
-85.22490692,149.40499878,-50.18239594,0.524051,0.732349,-0.434781
-85.13453674,139.30337524,-46.14571762,0.448776,-0.881679,-0.145744
-84.96060181,145.73170471,-36.57848740,-0.791332,0.190591,0.580920
-85.25115204,141.34933472,-52.59801483,0.706984,-0.605283,-0.365795
-85.00702667,143.30044556,-36.47070694,-0.819689,-0.156771,0.550938
-84.86500549,140.02279663,-48.14492416,0.624219,-0.729586,-0.279382
-84.73226929,147.69596863,-37.38673782,-0.663257,0.512135,0.545718
-84.41237640,149.73020935,-48.89641571,0.574325,0.703424,-0.418744
-84.59272003,146.30291748,-36.32025528,-0.763032,0.280783,0.582188
-84.69499969,148.29826355,-51.10177994,0.728631,0.560865,-0.393099
-84.45647430,151.02609253,-42.17194748,-0.239138,0.946987,0.214541
-84.51203918,139.85330200,-46.57326126,0.626303,-0.745004,-0.229593
-84.55752563,145.20516968,-35.86033630,-0.790988,0.125671,0.598786
-84.21845245,149.78471375,-39.37612152,-0.565135,0.672460,0.477933
-84.19161987,148.06571960,-50.45387650,0.706355,0.556774,-0.437109
-84.08794403,145.97557068,-35.49529648,-0.765902,0.208882,0.608080
-83.90136719,140.61430359,-47.35837555,0.652224,-0.712527,-0.258668
-84.24463654,147.72755432,-51.04709244,0.730255,0.566153,-0.382358
-84.34666443,144.39196777,-35.49750900,-0.783829,0.058537,0.618211
-84.22812653,143.07810974,-52.78031921,0.852514,-0.333863,-0.402188
-84.06026459,143.79988098,-52.82896423,0.898671,-0.155732,-0.410046
-84.08041382,148.18542480,-37.08208466,-0.630029,0.562465,0.535440
-83.95441437,141.75515747,-50.29500580,0.702042,-0.660651,-0.265852
-83.81773376,145.83605957,-35.12796783,-0.761035,0.192181,0.619590
-83.73943329,147.20352173,-50.87357330,0.753157,0.510309,-0.415139
-83.59346008,150.76666260,-40.34712601,-0.380473,0.861070,0.337342
-83.86800385,143.96614075,-34.75882339,-0.843493,0.102024,0.527363
-83.69042206,138.94335938,-41.46749878,0.120008,-0.978622,-0.167022
-83.69125366,138.82594299,-40.44471359,-0.033274,-0.997156,-0.067622
-83.72843170,140.87991333,-47.62381363,0.674220,-0.680626,-0.286664
-83.64270782,145.48796082,-52.02683640,0.892859,0.138130,-0.428629
-83.56851196,138.98533630,-37.13632584,-0.677115,-0.692899,0.247802
-83.42484283,139.05172729,-36.56694031,-0.719930,-0.613154,0.325182
-83.65966034,142.81759644,-34.42671585,-0.851335,-0.154387,0.501391
-83.44922638,143.42881775,-33.99970245,-0.828004,-0.009549,0.560642
-83.48688507,149.15068054,-48.14429474,0.665757,0.665757,-0.336948
-83.09515381,151.08296204,-41.10511398,-0.073752,0.992820,0.094176
-83.22927856,150.03416443,-38.24360275,-0.647129,0.620374,0.443125
-83.26204681,149.90895081,-38.14656830,-0.645920,0.605654,0.464727
-83.27349091,144.78704834,-34.02286530,-0.815497,0.225759,0.532914
-83.23516846,151.05978394,-41.01866913,-0.134864,0.982930,0.125144
-82.94239044,138.80918884,-40.33472824,0.073459,-0.981461,-0.177024
-83.11075592,144.89382935,-51.14588547,0.866322,0.006695,-0.499441
-83.17922974,139.39001465,-35.67657471,-0.794943,-0.420852,0.436977
-83.07942200,145.69337463,-50.93577194,0.839428,0.204185,-0.503657
-83.10101318,146.74882507,-50.24876022,0.762198,0.437649,-0.476988
-82.91242981,148.43341064,-48.35629654,0.667554,0.590593,-0.453401
-82.72698212,144.32147217,-33.12173462,-0.814169,0.121759,0.567718
-82.75463867,142.24250793,-48.31758118,0.706815,-0.622322,-0.336346
-82.76118469,150.65773010,-44.51780319,0.597145,0.770860,-0.221797
-82.76143646,141.85469055,-33.41516113,-0.838185,-0.223617,0.497435
-82.63627625,138.42222595,-36.90333939,-0.380871,-0.924606,-0.006412
-82.64920807,148.07295227,-48.39701462,0.711158,0.524625,-0.467999
-82.46886444,142.44432068,-32.72358322,-0.867287,-0.125131,0.481826
-82.27268219,149.57794189,-45.69309616,0.667106,0.583508,-0.463128
-82.45093536,150.65429688,-38.10710907,-0.459008,0.814780,0.354183
-82.46630096,150.32511902,-44.77730179,0.642082,0.715372,-0.275633
-82.42427826,139.57220459,-42.10503387,0.480053,-0.797948,-0.364455
-82.34588623,143.65527344,-32.41709137,-0.868403,0.031355,0.494867
-82.29096222,143.98701477,-49.45297623,0.843667,-0.190312,-0.502004
-82.10932159,150.20555115,-37.09465408,-0.540969,0.635344,0.551081
-82.11389160,149.83499146,-36.70380020,-0.592335,0.602461,0.534958
-82.13854980,144.98979187,-32.43880463,-0.797867,0.312485,0.515521
-81.64183044,149.61585999,-35.98465729,-0.516730,0.641284,0.567225
-81.77365875,139.17163086,-40.48686981,0.374792,-0.862175,-0.340860
-81.58061981,150.79565430,-42.03963089,0.466834,0.867398,-0.172301
-81.80687714,149.44827271,-45.21142197,0.650154,0.610041,-0.452935
-81.70710754,145.45799255,-32.18390656,-0.707106,0.425588,0.564691
-81.44619751,150.97363281,-38.80779266,-0.031493,0.995815,0.085790
-81.56391144,141.98898315,-31.21933174,-0.847184,-0.136076,0.513578
-81.52739716,149.13952637,-45.21503830,0.652432,0.585344,-0.481357
-81.18536377,144.93333435,-31.17914772,-0.691292,0.394317,0.605499
-81.40046692,137.97998047,-33.96533203,-0.680704,-0.714207,0.162943
-81.13964844,148.10360718,-33.88525772,-0.559835,0.613958,0.556453
-81.26988983,148.71652222,-45.36500931,0.675449,0.534661,-0.507844
-80.92909241,150.10131836,-42.80256271,0.623672,0.717142,-0.311030
-80.78893280,140.95639038,-30.23286819,-0.848423,-0.183403,0.496529
-80.81872559,144.92282104,-30.76220512,-0.666960,0.402162,0.627240
-80.77762604,150.82977295,-37.69134521,-0.027594,0.972999,0.229153
-80.98165131,146.93913269,-32.59652328,-0.552211,0.575853,0.602873
-80.96950531,150.75115967,-40.83308792,0.415380,0.879890,-0.230766
-80.85996246,150.76539612,-40.56910324,0.398710,0.887834,-0.229740
-80.99766541,141.32240295,-43.53051758,0.593995,-0.677188,-0.434265
-80.73069000,147.97854614,-45.33603287,0.731846,0.513779,-0.447698
-80.85572815,150.79718018,-40.41369247,0.358599,0.907385,-0.219224
-80.67550659,150.93977356,-39.62084961,0.215631,0.963153,-0.160743
-80.56899261,145.21444702,-47.02275085,0.786087,0.079330,-0.613004
-80.42314911,147.53555298,-45.35162735,0.754278,0.491349,-0.435477
-80.35283661,141.28610229,-42.62743378,0.601337,-0.674630,-0.428099
-80.47338867,137.38589478,-32.14836502,-0.788473,-0.602080,0.125741
-80.38727570,147.61024475,-32.75776291,-0.531480,0.598970,0.598970
-80.12549591,138.73674011,-37.85088730,0.311104,-0.849732,-0.425640
-80.50726318,150.11009216,-41.86067581,0.551388,0.758361,-0.347649
-80.30337524,145.73934937,-30.79321480,-0.646218,0.468298,0.602577
-80.28416443,137.66699219,-31.00184822,-0.879187,-0.310212,0.361662
-80.01141357,141.48532104,-42.45597458,0.603457,-0.673279,-0.427241
-80.01528931,146.29914856,-45.66958618,0.826350,0.295236,-0.479564
-79.86772919,140.38349915,-40.42045212,0.537512,-0.688216,-0.487277
-79.83097839,150.75212097,-39.35975647,0.307662,0.896232,-0.319552
-80.00817108,150.06324768,-35.19378662,-0.336146,0.853531,0.398108
-79.79078674,140.05184937,-28.80931091,-0.860593,-0.150494,0.486549
-79.98209381,150.92813110,-38.73248291,0.127762,0.988107,-0.085566
-79.92361450,146.62455750,-31.12812233,-0.593866,0.546492,0.590482
-79.68969727,146.21658325,-30.56269455,-0.551897,0.535019,0.639660
-79.76049805,137.93711853,-29.77459908,-0.867478,-0.252825,0.428440
-79.75219727,144.66741943,-45.50346375,0.867658,-0.150200,-0.473931
-79.63771057,149.60031128,-34.06753159,-0.465966,0.721336,0.512397
-79.59790039,141.70904541,-42.22043610,0.597349,-0.680546,-0.424301
-79.42207336,142.03244019,-42.48718643,0.607936,-0.651480,-0.453859
-79.65392303,150.20248413,-35.24561691,-0.239497,0.910089,0.338199
-79.37650299,145.32072449,-29.56639671,-0.621439,0.510287,0.594493
-79.66046143,138.08979797,-29.46587944,-0.865174,-0.272173,0.421183
-79.41082001,140.29685974,-39.85396576,0.496379,-0.690251,-0.526462
-79.60579681,150.50886536,-39.64929199,0.426928,0.780808,-0.456148
-79.44029999,136.46466064,-31.13325882,-0.587059,-0.809115,0.026369
-79.44273376,137.14436340,-29.66236496,-0.834353,-0.376957,0.402193
-79.21278381,150.27633667,-39.63082123,0.484471,0.707560,-0.514438
-79.55833435,142.22808838,-28.27045059,-0.790568,0.103753,0.603521
-79.42564392,138.55567932,-28.67473221,-0.842434,-0.250122,0.477226
-79.27249146,138.21989441,-28.59196472,-0.840792,-0.259769,0.474963
-79.27705383,144.98539734,-44.70888138,0.858505,-0.039963,-0.511245
-79.15676117,147.82601929,-43.15155792,0.761111,0.414110,-0.499223
-79.10336304,139.79742432,-38.91559601,0.455141,-0.726571,-0.514724
-79.03843689,144.66206360,-28.62772179,-0.646334,0.435900,0.626293
-79.12072754,142.35015869,-27.72217178,-0.790101,0.161030,0.591447
-79.13357544,139.45443726,-27.89031219,-0.816300,-0.219007,0.534500
-78.81864929,148.45075989,-42.03675842,0.742560,0.536020,-0.401605
-79.06227875,141.90242004,-41.78871918,0.596999,-0.676821,-0.430704
-78.62981415,145.72087097,-43.67848206,0.828041,0.124573,-0.546654
-78.36273956,144.47410583,-27.85073090,-0.560967,0.451104,0.694134
-78.57358551,142.91169739,-27.25497055,-0.701783,0.290670,0.650394
-78.59086609,137.55989075,-27.83598709,-0.798614,-0.260995,0.542307
-78.48658752,149.38079834,-32.68315887,-0.337789,0.816721,0.467830
-78.41943359,145.33653259,-28.59173203,-0.530749,0.561078,0.635214
-78.40606689,137.16447449,-27.76600266,-0.813838,-0.262980,0.518180
-78.21260834,138.50323486,-36.13704300,0.249425,-0.819539,-0.515891
-78.25296021,135.71174622,-30.10910988,-0.458125,-0.880571,-0.121310
-78.27782440,143.94317627,-42.75460434,0.792441,-0.262055,-0.550786
-78.40573883,135.96401978,-28.65387917,-0.829527,-0.491514,0.265139
-78.01724243,141.52038574,-40.08437729,0.545301,-0.606077,-0.579066
-78.24357605,144.59403992,-27.83270454,-0.528648,0.481954,0.698750
-78.19430542,148.70097351,-40.56308365,0.667613,0.577260,-0.470174
-78.01290894,139.26480103,-37.15492249,0.370061,-0.751533,-0.546125
-78.15256500,148.43861389,-31.33480072,-0.503288,0.563884,0.654779
-77.97599792,146.03906250,-28.91830063,-0.475688,0.630329,0.613520
-78.06048584,143.16522217,-26.86050224,-0.634748,0.365759,0.680673
-78.00068665,144.43682861,-42.52893066,0.808863,-0.156988,-0.566653
-78.17707062,136.16780090,-31.93129349,-0.114961,-0.912764,-0.391976
-77.84221649,146.13809204,-42.35486221,0.793176,0.221100,-0.567438
-77.91270447,137.76841736,-26.77825737,-0.835959,-0.204077,0.509436
-77.75107574,140.81457520,-39.06518555,0.517732,-0.688634,-0.507679
-77.64693451,137.43983459,-26.45652771,-0.849530,-0.205992,0.485660
-77.57611847,149.72286987,-33.11305237,-0.055326,0.948255,0.312654
-77.58904266,142.99299622,-26.33166122,-0.638469,0.387701,0.664865
-77.25363159,143.12371826,-26.07136917,-0.623551,0.424015,0.656807
-77.65967560,149.35513306,-32.16035843,-0.198143,0.885041,0.421238
-77.70916748,144.80371094,-27.65371704,-0.432935,0.549047,0.714923
-77.30346680,149.53721619,-37.70481110,0.603826,0.749632,-0.271009
-77.45457458,148.79188538,-39.52728653,0.610434,0.630614,-0.479266
-77.55977631,138.52296448,-35.86748886,0.264351,-0.805566,-0.530266
-77.50629425,148.54444885,-30.85423851,-0.494375,0.672014,0.551353
-77.26442719,148.86987305,-31.12406158,-0.330240,0.792895,0.512112
-77.19404602,140.46682739,-37.91311264,0.525710,-0.663437,-0.532429
-76.89400482,141.76473999,-25.03504562,-0.678638,0.273052,0.681831
-76.87559509,147.25076294,-29.18918800,-0.456359,0.600120,0.656956
-77.13468933,138.33042908,-25.29132462,-0.828845,-0.152721,0.538230
-77.03329468,145.26539612,-27.64204407,-0.470026,0.573733,0.670750
-76.99811554,138.20881653,-35.05121613,0.295867,-0.821852,-0.486849
-77.03939056,135.99006653,-26.09617424,-0.837144,-0.234156,0.494328
-77.19700623,134.75802612,-27.93575287,-0.625507,-0.780158,-0.009666
-76.84706879,149.63418579,-32.77266312,0.013406,0.961575,0.274214
-76.87364960,137.69392395,-25.01122665,-0.831360,-0.117934,0.543077
-76.83256531,135.57205200,-25.92902756,-0.843833,-0.229583,0.485014
-76.64844513,136.38621521,-31.99018097,0.199566,-0.808930,-0.552997
-76.65032959,141.44091797,-38.57149887,0.626144,-0.585638,-0.514754
-76.38597107,141.63465881,-24.50907135,-0.649631,0.322385,0.688511
-76.68650055,140.29852295,-37.30204773,0.482870,-0.610738,-0.627563
-76.46482086,140.51849365,-24.33620644,-0.759509,0.107658,0.641527
-76.74259949,134.83697510,-26.24763870,-0.836442,-0.392230,0.382779
-76.37669373,138.99008179,-24.02958488,-0.807605,-0.103315,0.580603
-76.48883820,149.42996216,-36.35127258,0.488605,0.837828,-0.243537
-76.43232727,135.67999268,-25.16514015,-0.852105,-0.222486,0.473728
-75.99872589,149.63978577,-33.42965698,0.299238,0.953268,0.041666
-76.23281860,140.12742615,-36.79970551,0.464727,-0.605654,-0.645920
-76.10938263,140.95271301,-23.94498444,-0.781478,0.188105,0.594902
-76.20854950,146.19741821,-40.04852676,0.816244,0.209020,-0.538569
-76.25804901,148.05494690,-29.63617897,-0.234297,0.668296,0.706035
-75.90985870,148.71835327,-30.35926056,-0.095503,0.853825,0.511725
-75.61117554,133.67008972,-26.91299820,-0.394862,-0.861936,-0.318041
-75.63493347,134.51814270,-24.27800179,-0.836471,-0.201177,0.509748
-75.77564240,133.94482422,-24.81432915,-0.845565,-0.351668,0.401683
-75.43041992,134.38017273,-24.01091957,-0.826109,-0.225303,0.516510
-75.64173126,135.56993103,-23.91299820,-0.833824,-0.214151,0.508800
-75.14257050,143.99736023,-24.98944473,-0.510519,0.564435,0.648679
-75.37427521,147.68795776,-37.36065674,0.811414,0.430514,-0.395304
-75.22407532,143.50694275,-38.64373016,0.731263,-0.306970,-0.609118
-75.11208344,139.37196350,-35.17318344,0.488914,-0.633404,-0.599802
-74.98151398,148.75753784,-30.38237000,0.041380,0.906359,0.420476
-75.07266235,142.68016052,-37.93676758,0.675051,-0.391166,-0.625536
-74.90479279,148.82617188,-35.08263016,0.571636,0.771154,-0.280276
-75.01686859,135.54539490,-22.90117264,-0.832950,-0.162418,0.528975
-74.85077667,140.63011169,-22.49820518,-0.639860,0.254364,0.725175
-74.46624756,140.43698120,-35.72540283,0.504329,-0.612279,-0.608906
-74.50646210,140.85058594,-36.18832016,0.521999,-0.596329,-0.609843
-74.79398346,133.65171814,-27.34154701,-0.074474,-0.858564,-0.507269
-74.64707184,133.20614624,-23.46095467,-0.815521,-0.449888,0.364043
-74.47669220,147.64118958,-35.90327835,0.704801,0.491528,-0.511522
-74.26438141,142.21200562,-22.82419777,-0.538861,0.559132,0.630079
-74.36649323,135.14079285,-21.97018242,-0.812231,-0.176310,0.556054
-74.26312256,145.69242859,-26.27304459,-0.279845,0.711605,0.644442
-74.05178070,132.70158386,-25.71525955,-0.177836,-0.894962,-0.409167
-74.05883026,134.05583191,-21.85253716,-0.819310,-0.175889,0.545705
-74.12833405,143.84075928,-37.24087524,0.800486,-0.106829,-0.589754
-74.00278473,143.54499817,-23.85754967,-0.438927,0.595806,0.672576
-73.99047852,142.55926514,-22.94448853,-0.488914,0.599802,0.633404
-73.68282318,143.31805420,-23.44228554,-0.470913,0.601629,0.645201
-73.67895508,138.01255798,-20.82154655,-0.756917,0.046864,0.651829
-73.77642059,141.91171265,-36.41891098,0.641556,-0.399522,-0.654819
-73.86467743,138.30142212,-21.04136848,-0.748771,0.064673,0.659666
-73.90668488,146.39425659,-26.85573387,-0.330430,0.672254,0.662488
-73.90301514,146.94647217,-35.74052048,0.751138,0.468434,-0.465147
-73.61486816,133.15802002,-26.54711151,0.057672,-0.831314,-0.552803
-73.79157257,134.87203979,-28.80297470,0.185537,-0.759014,-0.624078
-73.58802032,135.60636902,-20.82285309,-0.784937,-0.064339,0.616226
-73.49277496,132.82287598,-26.04807091,-0.020548,-0.842467,-0.538357
-73.70102692,147.49304199,-34.79306412,0.757837,0.495950,-0.423930
-73.40285492,136.97195435,-20.46548080,-0.802769,-0.043583,0.594696
-73.34483337,132.86920166,-21.28069115,-0.818525,-0.262487,0.510996
-73.11521149,134.54716492,-28.21571732,0.195377,-0.752280,-0.629208
-73.14830780,138.84991455,-33.32566833,0.388475,-0.633132,-0.669500
-73.26373291,142.31358337,-36.10691071,0.700566,-0.265294,-0.662440
-73.41201782,141.59893799,-35.82938004,0.617798,-0.450373,-0.644586
-73.08956909,146.54695129,-26.52393341,-0.306716,0.737082,0.602192
-73.03672028,131.36195374,-22.47528648,-0.719485,-0.694338,0.015368
-72.77482605,148.04718018,-31.60898972,0.593889,0.791353,-0.145106
-73.10243225,138.11721802,-20.15661240,-0.797161,0.076125,0.598948
-72.73964691,139.34716797,-19.84766769,-0.757043,0.201981,0.621361
